age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
35,technician,married,secondary,no,353,no,no,cellular,28,aug,17,9,-1,0,unknown
41,self-employed,married,tertiary,no,355,yes,no,cellular,11,may,573,1,28,4,other
43,admin.,married,secondary,no,264,yes,no,cellular,17,apr,113,2,-1,0,unknown
36,management,married,tertiary,no,9269,yes,yes,cellular,19,nov,107,2,-1,0,unknown
30,services,single,secondary,no,9720,no,yes,cellular,20,nov,255,2,-1,0,unknown
41,technician,married,secondary,no,349,no,yes,cellular,27,feb,48,1,-1,0,unknown
43,management,divorced,tertiary,no,1413,yes,no,cellular,18,aug,116,9,-1,0,unknown
32,management,single,tertiary,no,-307,yes,yes,cellular,7,may,447,2,346,2,failure
41,technician,single,secondary,no,134,no,yes,cellular,11,aug,153,4,-1,0,unknown
33,technician,married,secondary,no,303,yes,no,cellular,3,feb,355,1,301,5,success
33,technician,divorced,secondary,no,370,yes,no,cellular,11,aug,145,4,-1,0,unknown
22,admin.,single,tertiary,no,897,yes,no,cellular,4,may,98,4,89,4,success
44,blue-collar,divorced,primary,no,75,yes,no,cellular,16,apr,614,1,281,1,failure
28,blue-collar,married,secondary,no,1072,yes,no,cellular,18,may,630,2,356,4,other
32,technician,divorced,secondary,no,18,no,no,unknown,26,may,52,1,-1,0,unknown
43,blue-collar,married,unknown,no,3373,yes,no,unknown,13,may,156,1,-1,0,unknown
60,technician,married,secondary,no,1139,no,no,cellular,6,feb,67,2,207,2,failure
53,retired,married,secondary,no,352,yes,no,telephone,20,apr,58,5,-1,0,unknown
45,blue-collar,married,secondary,no,2152,no,no,unknown,9,jun,92,1,-1,0,unknown
30,housemaid,married,tertiary,no,113,yes,yes,cellular,3,feb,230,3,-1,0,unknown
50,management,married,secondary,no,-187,yes,no,unknown,29,may,31,2,-1,0,unknown
55,technician,married,secondary,no,1004,yes,yes,unknown,27,may,224,1,-1,0,unknown
62,retired,married,primary,no,383,no,no,cellular,10,sep,276,1,-1,0,unknown
28,blue-collar,married,secondary,no,0,yes,yes,unknown,3,jun,210,1,-1,0,unknown
38,services,married,secondary,no,3039,yes,yes,cellular,11,may,146,2,-1,0,unknown
29,management,single,tertiary,no,2753,no,no,cellular,30,apr,645,1,-1,0,unknown
35,blue-collar,single,primary,no,2040,no,no,cellular,21,nov,258,1,157,4,failure
35,management,married,tertiary,no,2123,yes,no,cellular,20,apr,54,1,273,3,failure
45,blue-collar,divorced,primary,no,-207,no,no,cellular,15,jul,878,2,-1,0,unknown
46,services,married,secondary,no,678,no,no,cellular,7,aug,96,3,-1,0,unknown
67,retired,married,primary,no,942,no,no,cellular,6,nov,455,2,84,2,other
48,blue-collar,married,secondary,no,425,yes,no,telephone,9,jul,693,2,-1,0,unknown
33,technician,single,secondary,no,49,no,no,unknown,21,may,151,1,-1,0,unknown
56,admin.,married,secondary,no,11,no,no,unknown,13,may,42,3,-1,0,unknown
62,retired,married,secondary,no,569,no,no,cellular,4,aug,288,1,1,8,success
39,housemaid,married,primary,no,-106,yes,yes,cellular,11,may,1114,2,-1,0,unknown
35,management,single,tertiary,no,565,yes,no,unknown,30,may,763,1,-1,0,unknown
46,blue-collar,married,secondary,no,870,no,yes,cellular,31,jul,87,2,-1,0,unknown
40,blue-collar,married,primary,no,137,no,yes,cellular,10,jul,214,1,-1,0,unknown
37,services,single,secondary,no,253,yes,yes,unknown,9,may,280,1,-1,0,unknown
43,housemaid,single,primary,no,24,no,no,cellular,31,jul,35,2,-1,0,unknown
43,blue-collar,married,secondary,no,2,yes,yes,cellular,8,may,7,5,-1,0,unknown
32,admin.,married,tertiary,no,284,yes,no,cellular,29,apr,717,3,-1,0,unknown
53,technician,married,secondary,no,284,no,no,cellular,1,jun,781,1,-1,0,unknown
28,technician,married,secondary,no,487,yes,no,unknown,13,may,176,4,-1,0,unknown
35,blue-collar,single,secondary,yes,-947,yes,no,cellular,5,may,148,4,362,3,failure
46,blue-collar,married,secondary,no,431,yes,no,cellular,14,may,157,4,367,1,failure
28,technician,single,secondary,no,631,no,no,cellular,29,apr,835,7,-1,0,unknown
28,technician,single,secondary,no,541,yes,no,unknown,26,may,157,3,-1,0,unknown
31,housemaid,single,secondary,no,1301,yes,no,unknown,16,may,69,15,-1,0,unknown
50,management,single,tertiary,no,592,no,no,cellular,8,aug,445,4,-1,0,unknown
42,services,married,secondary,no,717,yes,no,unknown,4,jun,152,6,-1,0,unknown
23,student,single,secondary,no,480,no,no,cellular,11,aug,162,1,-1,0,unknown
32,admin.,divorced,secondary,no,2294,yes,no,cellular,5,feb,342,2,260,2,failure
47,management,married,tertiary,no,4693,no,yes,cellular,12,nov,89,1,97,3,success
41,technician,single,secondary,no,2004,yes,no,cellular,19,nov,254,1,-1,0,unknown
41,blue-collar,married,secondary,no,0,yes,no,cellular,6,apr,165,4,-1,0,unknown
29,management,single,tertiary,no,368,yes,no,unknown,23,may,160,1,-1,0,unknown
32,blue-collar,married,secondary,no,99,yes,no,cellular,15,may,166,2,-1,0,unknown
23,student,single,tertiary,no,113,no,no,cellular,17,nov,266,1,-1,0,unknown
47,blue-collar,married,primary,no,643,yes,no,unknown,20,jun,18,6,-1,0,unknown
53,retired,married,primary,no,3126,yes,no,cellular,22,jul,237,1,-1,0,unknown
30,blue-collar,single,secondary,yes,447,no,no,unknown,14,may,103,6,-1,0,unknown
37,self-employed,single,tertiary,no,984,no,no,unknown,6,jun,334,1,-1,0,unknown
38,admin.,married,secondary,no,1344,yes,yes,unknown,19,may,147,2,-1,0,unknown
44,technician,married,secondary,no,5102,no,no,cellular,23,sep,205,1,-1,0,unknown
35,retired,single,primary,no,434,no,no,unknown,5,may,138,1,-1,0,unknown
31,technician,divorced,tertiary,yes,1200,no,no,cellular,19,nov,62,1,-1,0,unknown
31,technician,single,secondary,no,846,no,no,cellular,26,may,405,3,205,2,failure
21,unemployed,married,secondary,no,2062,yes,no,unknown,3,jun,103,1,-1,0,unknown
34,admin.,single,unknown,no,2434,yes,no,unknown,6,may,218,4,-1,0,unknown
29,entrepreneur,married,secondary,no,291,yes,no,unknown,2,jun,205,3,-1,0,unknown
30,management,single,tertiary,no,1038,no,no,cellular,12,aug,88,2,-1,0,unknown
53,admin.,single,secondary,no,233,yes,no,cellular,13,may,101,1,-1,0,unknown
29,technician,single,tertiary,no,542,yes,no,unknown,9,may,338,3,-1,0,unknown
37,management,single,tertiary,no,22125,no,yes,cellular,21,nov,331,2,-1,0,unknown
51,housemaid,married,primary,no,137,no,no,cellular,14,aug,169,2,-1,0,unknown
53,services,married,secondary,no,4994,no,no,cellular,18,aug,62,6,-1,0,unknown
35,self-employed,single,tertiary,no,329,yes,no,cellular,20,apr,19,7,-1,0,unknown
32,technician,married,secondary,no,4887,yes,no,cellular,17,apr,246,3,-1,0,unknown
32,admin.,single,secondary,no,641,yes,no,cellular,12,may,148,1,-1,0,unknown
40,blue-collar,divorced,secondary,no,0,yes,no,cellular,7,may,135,1,-1,0,unknown
58,entrepreneur,married,primary,no,52499,no,no,unknown,6,jun,198,2,-1,0,unknown
32,services,married,secondary,no,-124,no,no,unknown,27,may,116,1,-1,0,unknown
28,services,single,secondary,no,0,no,no,cellular,28,jan,452,1,-1,0,unknown
43,management,married,secondary,no,3,yes,no,unknown,9,may,204,2,-1,0,unknown
36,technician,single,secondary,no,18,no,no,cellular,21,aug,67,2,-1,0,unknown
39,services,married,secondary,no,-495,yes,yes,cellular,11,may,51,6,-1,0,unknown
42,technician,married,secondary,no,233,no,no,cellular,8,apr,98,1,231,4,failure
59,technician,married,tertiary,no,-91,no,no,unknown,25,jun,157,1,-1,0,unknown
52,blue-collar,single,secondary,no,510,yes,no,unknown,4,jun,324,1,-1,0,unknown
49,management,single,tertiary,no,1093,yes,no,cellular,18,nov,152,1,-1,0,unknown
59,retired,divorced,secondary,no,319,no,no,cellular,24,jul,129,1,-1,0,unknown
47,housemaid,single,primary,no,2785,yes,no,cellular,13,may,570,1,-1,0,unknown
42,housemaid,married,primary,no,1,yes,no,telephone,28,jul,59,5,-1,0,unknown
30,admin.,single,tertiary,no,5,no,yes,cellular,11,jul,58,1,-1,0,unknown
34,management,married,tertiary,no,48,no,no,cellular,24,jul,357,7,-1,0,unknown
48,blue-collar,married,primary,no,199,no,no,telephone,18,aug,29,2,-1,0,unknown
33,services,divorced,secondary,no,-297,yes,no,unknown,26,may,162,2,-1,0,unknown
52,blue-collar,married,primary,no,-63,yes,no,unknown,26,may,560,4,-1,0,unknown
58,retired,married,secondary,no,901,yes,yes,cellular,30,jul,235,2,-1,0,unknown
55,services,divorced,secondary,no,379,no,no,cellular,27,may,275,3,219,2,other
36,entrepreneur,married,tertiary,no,0,no,no,unknown,2,jun,87,3,-1,0,unknown
36,self-employed,single,tertiary,no,577,yes,no,cellular,15,may,33,1,298,1,failure
52,retired,married,secondary,no,1282,no,no,unknown,19,jun,148,5,-1,0,unknown
51,blue-collar,married,primary,no,1080,no,yes,cellular,25,jul,110,1,-1,0,unknown
36,technician,married,secondary,no,522,yes,no,cellular,17,jul,185,1,-1,0,unknown
49,self-employed,married,tertiary,no,271,yes,no,cellular,18,aug,140,4,-1,0,unknown
30,admin.,married,secondary,no,32,yes,yes,cellular,22,jul,163,1,-1,0,unknown
42,management,married,secondary,no,0,yes,yes,cellular,2,feb,854,1,-1,0,unknown
35,technician,married,tertiary,no,629,yes,yes,cellular,27,apr,77,1,-1,0,unknown
51,housemaid,married,primary,no,1521,no,no,unknown,6,jun,24,1,-1,0,unknown
45,blue-collar,married,secondary,no,52,yes,no,cellular,9,feb,122,3,-1,0,unknown
29,housemaid,married,primary,no,0,yes,no,cellular,15,jul,317,3,-1,0,unknown
41,services,divorced,secondary,no,-376,yes,no,cellular,2,feb,421,3,238,9,other
32,blue-collar,divorced,secondary,no,880,yes,yes,unknown,4,jun,112,1,-1,0,unknown
32,technician,single,secondary,no,43,no,no,cellular,5,aug,159,1,-1,0,unknown
31,admin.,married,secondary,no,3052,yes,yes,cellular,20,nov,115,2,177,2,failure
37,management,married,tertiary,no,3770,yes,no,cellular,18,nov,106,1,110,4,failure
29,services,single,secondary,no,3331,yes,no,cellular,20,apr,13,4,327,2,failure
39,technician,single,secondary,no,102,yes,no,cellular,14,aug,272,2,-1,0,unknown
46,services,married,secondary,no,184,yes,no,cellular,1,apr,836,1,-1,0,unknown
46,services,married,secondary,no,2703,no,no,cellular,11,aug,211,6,-1,0,unknown
28,blue-collar,single,secondary,no,-193,no,no,cellular,18,jul,580,7,-1,0,unknown
55,housemaid,married,primary,no,1537,no,no,unknown,19,jun,359,1,-1,0,unknown
44,unemployed,married,secondary,no,0,yes,no,cellular,17,nov,58,1,195,2,failure
31,management,married,tertiary,no,2,yes,no,cellular,18,nov,224,1,-1,0,unknown
44,blue-collar,married,secondary,no,87,yes,no,unknown,19,may,193,3,-1,0,unknown
36,admin.,married,tertiary,no,586,yes,no,cellular,28,jan,126,1,-1,0,unknown
19,student,single,primary,no,103,no,no,cellular,10,jul,104,2,-1,0,unknown
46,entrepreneur,single,tertiary,no,580,yes,no,unknown,13,may,36,1,-1,0,unknown
38,unemployed,single,secondary,no,804,no,no,cellular,1,jun,1087,1,-1,0,unknown
37,technician,married,tertiary,no,127,yes,no,cellular,13,feb,71,1,-1,0,unknown
32,technician,married,secondary,no,199,no,yes,cellular,13,aug,363,1,-1,0,unknown
36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown
33,technician,single,secondary,no,719,yes,no,cellular,9,apr,448,2,316,6,failure
26,blue-collar,single,secondary,no,0,yes,no,cellular,6,may,340,1,-1,0,unknown
26,entrepreneur,single,secondary,no,0,yes,no,unknown,21,may,339,10,-1,0,unknown
34,management,single,tertiary,no,1640,yes,no,unknown,26,may,160,3,-1,0,unknown
39,admin.,divorced,secondary,no,223,yes,yes,cellular,12,may,115,2,-1,0,unknown
38,blue-collar,married,primary,no,2322,no,no,unknown,19,jun,207,1,-1,0,unknown
30,management,married,tertiary,no,314,no,no,cellular,19,nov,364,2,175,2,success
51,technician,married,secondary,no,117,no,no,cellular,24,aug,467,2,88,4,other
43,entrepreneur,married,primary,no,1318,yes,yes,telephone,11,may,10,8,-1,0,unknown
46,blue-collar,married,unknown,no,401,yes,no,unknown,6,may,306,2,-1,0,unknown
27,technician,single,secondary,no,2731,no,no,telephone,16,jun,30,1,-1,0,unknown
26,entrepreneur,married,tertiary,no,37,yes,yes,cellular,6,may,207,1,363,2,failure
42,blue-collar,married,primary,no,271,yes,no,unknown,8,may,84,4,-1,0,unknown
52,unknown,married,unknown,no,1571,no,no,cellular,4,aug,164,1,-1,0,unknown
26,student,single,secondary,no,0,no,no,cellular,17,aug,237,1,82,2,failure
48,housemaid,married,primary,no,7195,no,no,cellular,21,nov,609,2,-1,0,unknown
32,blue-collar,single,secondary,no,435,yes,no,unknown,21,may,373,2,-1,0,unknown
50,blue-collar,married,primary,no,604,no,no,cellular,5,aug,104,1,-1,0,unknown
48,blue-collar,divorced,primary,no,183,no,no,unknown,9,jun,940,1,-1,0,unknown
44,admin.,married,secondary,no,4826,yes,no,cellular,17,nov,102,1,185,4,other
42,self-employed,married,primary,no,3641,yes,no,unknown,14,may,869,1,-1,0,unknown
47,technician,married,tertiary,no,1115,yes,no,telephone,23,jul,18,9,-1,0,unknown
27,management,married,tertiary,no,1918,no,no,cellular,9,feb,61,1,-1,0,unknown
55,blue-collar,married,secondary,no,831,yes,no,unknown,14,may,144,1,-1,0,unknown
35,technician,single,tertiary,no,296,no,no,cellular,22,aug,91,2,-1,0,unknown
55,services,divorced,primary,no,96,yes,yes,unknown,5,may,311,2,-1,0,unknown
52,blue-collar,married,primary,no,28,yes,no,telephone,21,nov,85,3,-1,0,unknown
44,technician,married,secondary,no,736,yes,no,telephone,14,may,210,2,-1,0,unknown
28,technician,single,secondary,no,3,yes,no,cellular,14,may,190,2,-1,0,unknown
26,student,single,secondary,no,119,no,no,cellular,3,feb,247,3,-1,0,unknown
43,management,married,tertiary,no,870,yes,yes,unknown,8,may,528,1,-1,0,unknown
56,blue-collar,divorced,primary,no,12,no,no,cellular,20,nov,282,2,135,1,failure
55,admin.,married,secondary,no,1102,yes,no,unknown,15,may,126,2,-1,0,unknown
42,technician,married,primary,no,275,no,no,cellular,17,nov,295,2,109,9,failure
43,blue-collar,married,secondary,no,314,yes,yes,cellular,20,apr,247,3,339,2,failure
28,admin.,married,secondary,no,1,yes,no,cellular,24,jul,50,4,-1,0,unknown
32,technician,married,secondary,no,344,yes,no,cellular,20,nov,179,1,197,1,failure
52,blue-collar,married,secondary,no,955,no,yes,cellular,3,feb,153,1,48,3,success
30,student,single,tertiary,no,25,yes,no,unknown,5,may,89,2,-1,0,unknown
38,blue-collar,divorced,secondary,no,2998,yes,no,unknown,11,jun,91,1,-1,0,unknown
38,management,married,tertiary,no,63,yes,no,unknown,21,may,518,1,-1,0,unknown
51,blue-collar,married,primary,no,844,yes,no,unknown,29,may,184,3,-1,0,unknown
38,management,divorced,primary,no,2064,yes,no,cellular,11,may,296,1,-1,0,unknown
55,housemaid,married,primary,no,578,no,no,cellular,11,aug,189,2,-1,0,unknown
34,self-employed,married,secondary,no,-56,yes,no,unknown,19,may,248,3,-1,0,unknown
33,technician,single,unknown,no,10600,no,no,cellular,5,feb,202,1,267,2,failure
47,unknown,married,unknown,no,28,no,no,unknown,5,may,338,2,-1,0,unknown
36,admin.,divorced,secondary,yes,-491,yes,yes,unknown,21,may,671,3,-1,0,unknown
61,management,married,tertiary,no,87,yes,no,cellular,24,feb,190,2,-1,0,unknown
35,retired,married,primary,no,285,yes,no,cellular,29,jan,136,1,-1,0,unknown
47,management,married,tertiary,no,2261,no,no,cellular,31,jul,87,2,-1,0,unknown
41,blue-collar,married,unknown,no,665,yes,no,unknown,19,may,142,3,-1,0,unknown
26,management,married,primary,no,1349,yes,no,unknown,9,may,275,1,-1,0,unknown
59,technician,married,secondary,no,2528,no,yes,unknown,19,jun,216,1,-1,0,unknown
27,student,single,unknown,no,1444,no,no,cellular,2,feb,248,2,-1,0,unknown
32,admin.,single,secondary,no,91,yes,no,unknown,14,may,302,2,-1,0,unknown
29,admin.,single,tertiary,no,507,yes,no,unknown,20,jun,20,33,-1,0,unknown
52,management,divorced,tertiary,no,482,yes,no,cellular,14,may,162,4,365,1,failure
59,admin.,married,secondary,no,3735,no,no,cellular,17,jun,243,3,91,6,success
50,technician,married,unknown,no,-287,yes,no,cellular,8,may,92,1,347,1,failure
41,blue-collar,married,primary,no,1820,yes,no,telephone,21,nov,25,3,-1,0,unknown
33,management,married,tertiary,no,22867,yes,no,cellular,10,nov,266,2,92,3,failure
26,unemployed,single,secondary,no,4,no,no,unknown,7,sep,8,1,-1,0,unknown
57,unemployed,married,primary,no,3367,no,no,telephone,21,nov,126,1,-1,0,unknown
36,entrepreneur,married,tertiary,no,99,yes,no,cellular,21,jul,165,2,-1,0,unknown
29,blue-collar,married,primary,no,608,yes,no,unknown,9,may,184,2,-1,0,unknown
31,admin.,single,secondary,no,98,yes,no,unknown,5,may,196,2,-1,0,unknown
33,technician,divorced,secondary,no,0,yes,no,cellular,7,may,177,2,-1,0,unknown
48,management,married,tertiary,yes,0,no,yes,cellular,9,feb,18,8,-1,0,unknown
41,blue-collar,married,secondary,no,-256,yes,no,unknown,3,jun,147,2,-1,0,unknown
34,blue-collar,single,secondary,no,-199,no,no,cellular,22,jul,78,10,-1,0,unknown
41,blue-collar,married,secondary,no,14,yes,no,cellular,14,may,161,3,-1,0,unknown
23,blue-collar,single,secondary,no,1105,yes,no,cellular,14,may,377,1,-1,0,unknown
32,blue-collar,single,secondary,no,1670,yes,no,cellular,18,may,183,1,-1,0,unknown
43,technician,married,secondary,no,674,yes,yes,unknown,19,may,412,1,-1,0,unknown
60,retired,divorced,secondary,no,935,no,no,cellular,31,jul,8,17,-1,0,unknown
33,entrepreneur,married,tertiary,no,1636,no,no,cellular,31,jul,8,25,-1,0,unknown
38,services,married,secondary,no,-140,no,no,unknown,25,jun,456,3,-1,0,unknown
41,management,married,tertiary,no,5883,no,no,cellular,20,nov,182,2,-1,0,unknown
30,technician,single,tertiary,no,0,yes,no,unknown,28,may,58,1,-1,0,unknown
36,management,married,tertiary,no,763,no,no,cellular,2,feb,50,1,-1,0,unknown
54,services,divorced,secondary,no,1012,yes,no,cellular,12,may,33,3,175,2,other
32,blue-collar,divorced,primary,no,142,yes,no,cellular,15,jul,257,5,-1,0,unknown
53,technician,married,secondary,no,1357,yes,no,cellular,20,aug,123,2,-1,0,unknown
37,technician,married,secondary,no,5115,yes,no,unknown,30,may,45,4,-1,0,unknown
51,management,divorced,tertiary,no,1028,no,no,cellular,5,aug,178,4,-1,0,unknown
38,self-employed,married,secondary,no,215,yes,no,cellular,20,nov,70,1,167,1,failure
51,blue-collar,married,secondary,no,7225,no,no,cellular,29,jul,301,2,-1,0,unknown
33,management,single,tertiary,no,923,yes,no,cellular,19,nov,1307,3,173,6,failure
74,retired,married,primary,no,1765,no,no,telephone,11,sep,290,2,-1,0,unknown
33,technician,single,secondary,no,161,no,no,cellular,25,aug,66,9,-1,0,unknown
77,retired,married,tertiary,no,1047,no,no,cellular,30,jun,108,5,-1,0,unknown
36,management,single,tertiary,no,1869,yes,no,unknown,21,may,122,2,-1,0,unknown
27,admin.,single,secondary,no,-34,no,yes,cellular,21,jul,171,2,-1,0,unknown
34,services,married,secondary,no,0,yes,no,cellular,29,jul,55,3,-1,0,unknown
81,retired,married,secondary,no,1,no,no,cellular,19,aug,65,5,-1,0,unknown
25,blue-collar,married,secondary,no,-288,no,yes,cellular,30,jul,311,4,-1,0,unknown
57,unemployed,married,primary,no,0,no,no,unknown,9,jun,540,1,-1,0,unknown
47,blue-collar,married,secondary,no,-337,yes,yes,cellular,12,may,366,1,-1,0,unknown
32,technician,single,secondary,no,1995,yes,no,cellular,20,apr,121,1,-1,0,unknown
31,admin.,married,secondary,no,-36,yes,yes,unknown,4,jul,64,1,-1,0,unknown
37,management,married,tertiary,no,7974,yes,no,cellular,30,oct,176,5,158,7,other
