age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
35,management,single,tertiary,no,2749,no,no,cellular,13,may,127,1,-1,0,unknown
70,retired,married,secondary,no,3175,no,no,cellular,19,oct,115,2,-1,0,unknown
38,housemaid,married,primary,yes,0,no,no,cellular,25,jul,267,1,-1,0,unknown
48,retired,married,primary,no,5173,yes,no,unknown,18,jun,88,8,-1,0,unknown
30,technician,single,secondary,no,458,no,no,cellular,20,nov,51,7,-1,0,unknown
32,housemaid,married,primary,no,3786,no,no,cellular,8,aug,93,1,-1,0,unknown
48,blue-collar,divorced,primary,no,338,yes,no,unknown,21,may,38,12,-1,0,unknown
40,blue-collar,married,secondary,no,1023,yes,no,cellular,13,may,64,5,336,11,other
50,management,married,tertiary,no,5969,no,no,cellular,25,jan,455,1,544,2,failure
55,unemployed,married,secondary,no,377,no,no,cellular,8,oct,403,1,183,1,success
42,management,divorced,tertiary,no,1750,yes,no,unknown,12,may,248,2,-1,0,unknown
30,services,single,secondary,no,677,yes,no,cellular,21,nov,108,1,-1,0,unknown
25,services,married,secondary,no,-97,yes,no,cellular,6,may,143,1,-1,0,unknown
52,self-employed,single,tertiary,no,1623,yes,no,unknown,5,jun,21,17,-1,0,unknown
36,management,married,tertiary,no,867,no,no,cellular,14,aug,159,2,-1,0,unknown
53,unknown,married,unknown,no,549,no,no,telephone,28,jan,74,2,-1,0,unknown
36,self-employed,married,tertiary,no,2017,no,no,cellular,29,jul,246,18,-1,0,unknown
28,management,single,secondary,no,62,no,no,cellular,14,jul,467,3,-1,0,unknown
45,management,married,tertiary,no,21024,yes,no,cellular,20,apr,73,4,-1,0,unknown
42,blue-collar,married,secondary,no,-921,yes,no,unknown,26,may,115,2,-1,0,unknown
36,blue-collar,single,secondary,no,2962,yes,yes,unknown,16,jun,181,2,-1,0,unknown
54,blue-collar,divorced,secondary,no,1613,yes,no,cellular,7,jul,128,3,-1,0,unknown
58,admin.,married,primary,no,549,no,no,unknown,5,jun,82,2,-1,0,unknown
38,admin.,single,secondary,no,3239,no,no,unknown,5,jun,817,2,-1,0,unknown
32,services,married,secondary,no,1082,yes,no,cellular,19,nov,770,1,-1,0,unknown
34,housemaid,divorced,secondary,no,787,yes,no,cellular,15,may,665,1,-1,0,unknown
46,admin.,divorced,secondary,no,3163,no,no,cellular,21,nov,128,3,-1,0,unknown
31,blue-collar,divorced,secondary,no,15187,no,no,cellular,12,jun,127,2,-1,0,unknown
32,blue-collar,married,secondary,no,119,no,no,cellular,4,may,20,5,-1,0,unknown
31,admin.,single,secondary,no,1129,yes,no,cellular,18,may,145,3,-1,0,unknown
33,admin.,single,secondary,no,285,yes,no,cellular,1,apr,427,1,329,1,other
39,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,165,2,-1,0,unknown
38,blue-collar,married,secondary,no,732,yes,yes,unknown,20,may,269,1,-1,0,unknown
27,unemployed,single,tertiary,no,77,no,no,cellular,12,jul,305,4,77,1,success
31,admin.,single,secondary,no,410,no,no,cellular,23,apr,342,1,-1,0,unknown
30,management,single,tertiary,no,2344,yes,no,cellular,20,oct,316,2,92,3,failure
36,blue-collar,single,secondary,no,151,yes,no,cellular,11,may,327,1,-1,0,unknown
34,management,single,tertiary,no,2555,yes,no,cellular,26,may,129,2,-1,0,unknown
47,management,single,tertiary,no,275,no,no,cellular,8,aug,82,2,-1,0,unknown
33,blue-collar,divorced,secondary,no,865,yes,no,cellular,18,may,158,2,-1,0,unknown
43,technician,married,secondary,no,1358,no,no,cellular,10,mar,159,3,-1,0,unknown
29,services,married,tertiary,no,-62,yes,yes,cellular,25,jul,126,1,-1,0,unknown
52,admin.,divorced,secondary,no,774,no,no,cellular,4,feb,79,1,-1,0,unknown
37,technician,single,secondary,no,353,yes,no,cellular,12,aug,147,2,-1,0,unknown
51,unknown,divorced,unknown,no,1649,no,no,unknown,5,jun,93,1,-1,0,unknown
34,technician,single,secondary,no,94,yes,no,cellular,26,aug,541,2,-1,0,unknown
33,management,divorced,secondary,no,321,no,yes,cellular,30,jul,151,10,-1,0,unknown
28,blue-collar,single,secondary,no,-303,yes,no,unknown,23,may,277,2,-1,0,unknown
39,blue-collar,single,primary,no,267,no,no,cellular,18,nov,322,1,-1,0,unknown
43,admin.,married,secondary,no,5048,no,no,telephone,31,jul,214,3,-1,0,unknown
36,management,married,tertiary,no,900,yes,no,unknown,15,may,475,2,-1,0,unknown
26,blue-collar,single,secondary,no,23,yes,no,cellular,18,may,11,6,367,1,other
45,blue-collar,married,secondary,no,9680,no,no,cellular,7,aug,89,4,-1,0,unknown
38,services,married,secondary,no,105,no,no,cellular,30,jul,244,2,-1,0,unknown
54,management,divorced,tertiary,no,487,yes,no,unknown,21,may,828,4,-1,0,unknown
33,services,married,secondary,no,1078,yes,no,cellular,13,may,320,4,175,4,other
53,housemaid,married,primary,no,2581,no,no,cellular,15,apr,99,1,-1,0,unknown
45,blue-collar,married,secondary,no,0,no,no,cellular,14,aug,215,2,-1,0,unknown
30,housemaid,single,tertiary,no,3362,no,no,cellular,12,aug,101,2,-1,0,unknown
29,management,single,tertiary,no,1673,no,no,cellular,16,aug,200,2,159,3,other
32,self-employed,divorced,tertiary,no,3271,no,no,cellular,12,aug,162,1,100,3,success
54,services,married,secondary,no,131,no,no,cellular,14,aug,252,2,-1,0,unknown
27,technician,married,secondary,no,317,yes,yes,cellular,15,may,1286,1,-1,0,unknown
57,management,married,tertiary,no,0,no,yes,cellular,30,jan,209,2,197,2,other
34,blue-collar,married,secondary,no,3186,yes,no,cellular,17,apr,321,2,-1,0,unknown
36,management,married,tertiary,no,61,no,yes,cellular,19,aug,452,2,-1,0,unknown
48,blue-collar,married,primary,no,1876,yes,no,unknown,20,jun,11,3,-1,0,unknown
48,blue-collar,divorced,primary,no,24,yes,no,unknown,14,may,832,1,-1,0,unknown
50,admin.,single,secondary,no,5816,yes,no,telephone,12,may,217,1,175,2,failure
43,blue-collar,single,primary,no,-234,yes,yes,unknown,2,jun,541,1,-1,0,unknown
39,self-employed,married,secondary,no,31,yes,no,cellular,20,nov,61,2,181,4,failure
46,management,married,tertiary,no,375,no,no,cellular,9,jul,130,1,-1,0,unknown
38,technician,married,secondary,no,6728,no,no,cellular,25,nov,232,1,96,4,success
35,management,married,tertiary,no,482,no,no,unknown,6,jun,129,2,-1,0,unknown
59,retired,married,secondary,no,136,no,no,cellular,6,aug,301,4,-1,0,unknown
43,self-employed,married,tertiary,no,2501,no,no,cellular,29,jan,153,4,-1,0,unknown
31,management,married,tertiary,no,1032,no,no,cellular,7,jul,284,1,-1,0,unknown
30,management,single,tertiary,no,492,yes,no,cellular,7,may,94,1,-1,0,unknown
33,services,single,secondary,no,969,no,no,telephone,8,jul,107,3,-1,0,unknown
46,unknown,married,secondary,no,1482,no,no,cellular,19,aug,139,3,-1,0,unknown
53,technician,divorced,tertiary,no,2228,no,no,cellular,17,nov,890,1,-1,0,unknown
41,management,married,tertiary,no,1143,yes,no,cellular,5,feb,134,1,8,2,other
38,management,single,tertiary,no,6490,no,no,telephone,10,nov,125,1,-1,0,unknown
34,blue-collar,married,secondary,no,751,yes,yes,cellular,17,nov,1303,1,-1,0,unknown
33,management,married,tertiary,no,349,yes,yes,cellular,28,jul,62,3,-1,0,unknown
60,management,married,primary,no,0,yes,no,cellular,15,jul,111,8,-1,0,unknown
36,blue-collar,single,primary,no,295,yes,no,cellular,17,apr,287,1,-1,0,unknown
43,entrepreneur,married,tertiary,no,11532,yes,no,telephone,25,jul,58,1,-1,0,unknown
34,technician,single,tertiary,no,2838,yes,no,cellular,13,may,620,3,-1,0,unknown
57,blue-collar,married,primary,no,1592,no,yes,unknown,20,jun,78,4,-1,0,unknown
41,housemaid,married,primary,no,365,no,no,cellular,8,aug,203,5,-1,0,unknown
39,blue-collar,single,secondary,no,357,no,yes,cellular,5,feb,250,3,-1,0,unknown
33,management,single,tertiary,no,136,yes,yes,unknown,20,may,347,6,-1,0,unknown
26,admin.,married,secondary,no,3160,yes,no,unknown,27,may,154,1,-1,0,unknown
41,blue-collar,divorced,primary,no,0,no,no,cellular,30,jul,509,2,-1,0,unknown
40,technician,divorced,secondary,no,6,no,no,cellular,27,aug,26,16,-1,0,unknown
32,technician,single,tertiary,no,392,yes,no,cellular,21,nov,148,2,-1,0,unknown
33,blue-collar,single,secondary,no,381,yes,no,cellular,7,may,1957,1,-1,0,unknown
38,services,married,secondary,no,741,yes,no,cellular,11,may,363,1,343,2,failure
42,admin.,divorced,secondary,no,5354,yes,no,cellular,17,apr,799,1,-1,0,unknown
37,blue-collar,married,primary,no,398,yes,yes,unknown,20,may,309,1,-1,0,unknown
48,management,divorced,tertiary,no,-478,yes,no,cellular,17,nov,87,5,167,6,failure
31,technician,single,tertiary,no,1887,no,yes,unknown,21,may,389,1,-1,0,unknown
34,student,single,secondary,no,188,yes,no,cellular,31,jul,12,5,-1,0,unknown
44,technician,married,secondary,no,296,yes,yes,unknown,5,jun,169,1,-1,0,unknown
54,retired,married,primary,no,1379,no,no,unknown,11,jun,136,1,-1,0,unknown
35,services,married,secondary,no,322,yes,yes,unknown,20,jun,590,4,-1,0,unknown
49,services,married,secondary,no,2416,yes,no,cellular,16,apr,1366,1,-1,0,unknown
47,housemaid,divorced,secondary,no,1565,no,no,cellular,5,feb,253,1,-1,0,unknown
39,management,single,tertiary,no,4023,yes,no,cellular,29,jan,126,2,238,8,other
44,blue-collar,married,primary,no,1147,yes,no,cellular,12,may,23,1,-1,0,unknown
38,admin.,single,tertiary,no,45789,no,no,telephone,21,jul,21,31,-1,0,unknown
31,unemployed,married,secondary,no,296,yes,no,unknown,20,may,378,3,-1,0,unknown
24,services,married,secondary,no,4500,yes,no,cellular,11,may,733,2,-1,0,unknown
80,retired,married,secondary,no,2354,no,no,telephone,4,aug,199,2,181,3,success
30,services,married,secondary,no,-43,yes,yes,cellular,17,apr,79,1,325,2,other
32,blue-collar,married,secondary,no,335,yes,no,cellular,13,may,240,3,370,1,failure
48,technician,married,secondary,no,638,yes,no,unknown,14,may,217,1,-1,0,unknown
35,management,single,tertiary,no,1750,yes,no,cellular,22,oct,422,1,175,4,success
49,entrepreneur,married,tertiary,no,320,yes,yes,unknown,19,may,243,6,-1,0,unknown
52,technician,married,secondary,no,470,no,no,cellular,27,aug,60,8,-1,0,unknown
53,blue-collar,married,secondary,no,0,yes,yes,unknown,5,may,181,1,-1,0,unknown
34,technician,married,tertiary,no,3160,yes,no,cellular,13,aug,726,1,-1,0,unknown
57,technician,married,secondary,no,7766,yes,no,cellular,21,nov,220,1,-1,0,unknown
38,blue-collar,married,primary,no,5839,yes,no,unknown,4,jun,984,2,-1,0,unknown
51,blue-collar,married,primary,no,620,yes,yes,cellular,29,jul,88,10,-1,0,unknown
48,services,married,unknown,no,1155,yes,no,unknown,16,may,557,4,-1,0,unknown
47,admin.,married,secondary,no,769,yes,no,cellular,13,aug,151,2,-1,0,unknown
24,admin.,single,secondary,no,1052,no,no,cellular,30,apr,354,1,-1,0,unknown
30,blue-collar,married,secondary,no,-135,yes,no,cellular,18,may,57,1,-1,0,unknown
32,blue-collar,married,primary,no,187,no,no,cellular,9,jul,91,1,-1,0,unknown
53,blue-collar,married,secondary,no,2047,no,no,telephone,30,jul,342,6,-1,0,unknown
37,admin.,married,secondary,no,-426,yes,yes,cellular,31,jul,56,30,-1,0,unknown
32,management,divorced,tertiary,no,1,yes,no,unknown,8,may,399,4,-1,0,unknown
34,services,married,secondary,no,305,yes,no,cellular,20,apr,212,2,-1,0,unknown
49,blue-collar,married,primary,no,387,yes,yes,unknown,3,jun,67,5,-1,0,unknown
26,management,single,tertiary,no,1370,no,no,cellular,25,mar,231,1,295,1,other
24,services,single,secondary,no,258,yes,no,cellular,18,may,248,1,-1,0,unknown
49,self-employed,married,tertiary,no,599,no,no,cellular,12,aug,174,1,-1,0,unknown
44,services,married,secondary,no,-395,yes,no,cellular,5,may,894,1,-1,0,unknown
37,services,married,secondary,no,483,yes,no,cellular,30,jan,188,1,-1,0,unknown
25,admin.,married,secondary,no,18,yes,no,cellular,18,jul,225,1,-1,0,unknown
33,technician,married,secondary,no,218,yes,yes,telephone,2,mar,169,4,-1,0,unknown
32,management,married,tertiary,no,184,yes,no,cellular,14,jul,238,3,-1,0,unknown
48,blue-collar,married,primary,no,3304,no,no,unknown,11,jun,409,3,-1,0,unknown
47,blue-collar,married,secondary,no,2173,yes,no,cellular,30,apr,189,3,344,5,failure
31,unemployed,single,tertiary,no,3252,no,no,cellular,21,nov,145,2,-1,0,unknown
58,management,married,tertiary,no,1227,no,no,cellular,8,sep,400,2,95,1,success
45,admin.,single,secondary,no,-198,yes,no,unknown,19,jun,130,25,-1,0,unknown
31,management,married,tertiary,no,6290,no,no,cellular,20,nov,303,2,-1,0,unknown
35,technician,single,secondary,no,183,no,no,cellular,24,apr,78,2,-1,0,unknown
31,technician,married,tertiary,no,22,no,no,cellular,22,aug,122,5,-1,0,unknown
72,retired,married,secondary,no,17739,no,no,cellular,11,sep,135,4,-1,0,unknown
44,management,single,tertiary,no,1090,no,no,cellular,19,jul,204,4,532,2,other
37,admin.,divorced,secondary,no,859,yes,yes,cellular,10,jul,154,4,-1,0,unknown
52,housemaid,single,tertiary,no,0,no,no,unknown,6,jun,431,2,-1,0,unknown
28,admin.,married,unknown,no,-1,yes,no,cellular,16,apr,34,1,-1,0,unknown
31,management,single,tertiary,no,9421,no,no,cellular,25,nov,372,1,-1,0,unknown
38,technician,single,secondary,no,31,yes,no,cellular,11,jul,891,2,-1,0,unknown
54,services,married,secondary,no,171,no,yes,cellular,14,jul,673,8,-1,0,unknown
50,management,married,primary,no,791,no,no,unknown,9,jun,17,5,-1,0,unknown
31,management,married,secondary,no,0,no,no,cellular,19,aug,81,2,-1,0,unknown
46,blue-collar,married,unknown,no,0,no,no,telephone,29,aug,162,2,-1,0,unknown
39,unknown,single,secondary,no,914,no,no,unknown,5,jun,20,1,-1,0,unknown
42,blue-collar,married,primary,no,199,yes,no,cellular,2,feb,272,1,-1,0,unknown
45,unemployed,married,primary,no,2,no,no,cellular,4,aug,413,1,-1,0,unknown
39,blue-collar,married,primary,no,572,yes,yes,unknown,3,jun,235,1,-1,0,unknown
42,student,married,unknown,no,2374,no,no,unknown,17,jun,158,2,-1,0,unknown
20,student,single,secondary,no,215,no,no,cellular,21,aug,228,4,183,1,other
32,self-employed,single,tertiary,no,-359,yes,no,cellular,9,feb,122,3,-1,0,unknown
60,housemaid,married,primary,no,2008,no,no,cellular,7,aug,105,2,-1,0,unknown
30,services,single,secondary,no,370,no,no,cellular,20,nov,142,1,-1,0,unknown
34,blue-collar,married,primary,no,1309,yes,no,cellular,12,may,456,2,364,1,failure
44,admin.,divorced,secondary,no,611,no,no,cellular,31,jul,6,10,-1,0,unknown
26,self-employed,single,secondary,no,551,no,no,cellular,8,jul,531,1,-1,0,unknown
50,blue-collar,married,primary,no,235,no,no,cellular,31,jul,64,20,-1,0,unknown
49,blue-collar,married,secondary,no,579,yes,no,unknown,28,may,396,1,-1,0,unknown
46,technician,married,secondary,no,363,yes,no,cellular,6,aug,209,3,-1,0,unknown
44,management,married,tertiary,no,70,no,no,cellular,20,aug,165,3,-1,0,unknown
46,management,married,tertiary,no,37,yes,no,cellular,30,jul,239,4,-1,0,unknown
37,management,single,tertiary,no,427,yes,no,unknown,20,may,121,1,-1,0,unknown
22,student,single,secondary,no,948,no,no,telephone,18,aug,215,1,197,2,failure
52,entrepreneur,married,primary,no,-104,no,yes,cellular,10,jul,124,1,-1,0,unknown
48,services,divorced,primary,no,189,yes,no,unknown,13,may,768,1,-1,0,unknown
52,blue-collar,married,secondary,no,148,yes,no,unknown,13,may,83,1,-1,0,unknown
41,management,married,tertiary,no,6060,yes,no,unknown,15,may,71,2,-1,0,unknown
36,technician,married,secondary,no,474,yes,no,unknown,27,may,59,1,-1,0,unknown
44,technician,married,unknown,no,185,yes,yes,unknown,8,may,63,1,-1,0,unknown
31,admin.,single,secondary,no,0,yes,yes,unknown,29,may,183,3,-1,0,unknown
36,entrepreneur,married,tertiary,no,3057,no,no,unknown,16,jun,2769,4,-1,0,unknown
60,retired,married,secondary,no,372,no,no,cellular,28,jan,449,2,-1,0,unknown
41,technician,married,secondary,no,1278,no,no,unknown,19,jun,532,1,-1,0,unknown
37,management,married,tertiary,no,1594,yes,no,cellular,17,apr,110,1,260,5,failure
30,technician,single,secondary,no,-232,no,yes,cellular,7,aug,118,2,-1,0,unknown
54,management,married,tertiary,no,0,no,yes,cellular,19,nov,307,3,-1,0,unknown
35,entrepreneur,single,tertiary,no,3302,yes,yes,cellular,18,may,207,3,-1,0,unknown
55,management,single,tertiary,no,0,no,no,cellular,30,apr,156,3,-1,0,unknown
30,admin.,single,secondary,no,278,yes,no,cellular,15,may,148,1,-1,0,unknown
57,technician,married,secondary,no,589,yes,no,cellular,2,feb,223,1,76,4,failure
45,blue-collar,married,secondary,no,28,no,yes,cellular,4,feb,215,1,222,1,other
37,admin.,married,secondary,no,131,no,no,cellular,17,nov,48,2,-1,0,unknown
45,technician,married,secondary,no,59,yes,no,unknown,29,may,609,2,-1,0,unknown
46,management,married,secondary,no,5559,no,no,unknown,17,jun,483,1,-1,0,unknown
47,blue-collar,married,secondary,no,3008,yes,yes,unknown,15,may,236,3,-1,0,unknown
52,retired,married,primary,no,383,yes,yes,cellular,17,apr,299,2,-1,0,unknown
27,blue-collar,married,primary,no,713,yes,no,unknown,30,may,152,4,-1,0,unknown
37,management,married,tertiary,no,238,no,no,cellular,3,nov,149,1,-1,0,unknown
31,management,single,tertiary,no,363,no,no,cellular,13,aug,94,2,-1,0,unknown
46,services,married,tertiary,no,2520,yes,no,cellular,19,nov,144,1,-1,0,unknown
45,management,married,tertiary,no,160,no,no,cellular,10,nov,182,2,194,1,success
27,unemployed,single,tertiary,no,2033,no,no,telephone,2,mar,39,2,-1,0,unknown
30,management,single,tertiary,no,147,no,no,cellular,1,jun,153,1,-1,0,unknown
28,management,single,tertiary,no,9314,no,no,cellular,2,jul,276,2,-1,0,unknown
29,blue-collar,single,secondary,no,0,yes,no,cellular,5,feb,16,9,253,1,failure
30,management,married,tertiary,no,359,no,no,cellular,4,mar,117,2,-1,0,unknown
29,blue-collar,married,secondary,no,933,yes,no,cellular,17,apr,180,2,-1,0,unknown
40,blue-collar,married,secondary,no,475,yes,no,unknown,5,may,332,2,-1,0,unknown
30,admin.,single,secondary,no,705,yes,no,unknown,4,jun,235,1,-1,0,unknown
54,self-employed,married,primary,no,277,yes,no,cellular,19,nov,300,5,170,3,failure
37,technician,single,tertiary,no,555,yes,no,cellular,11,may,180,3,-1,0,unknown
33,management,married,tertiary,no,52,no,no,cellular,22,aug,311,1,-1,0,unknown
57,admin.,married,secondary,no,169,no,no,cellular,14,aug,180,1,106,2,failure
39,management,married,tertiary,no,1373,no,no,cellular,19,aug,386,2,-1,0,unknown
56,technician,married,secondary,no,589,yes,no,cellular,18,nov,208,1,26,3,success
35,admin.,divorced,secondary,no,3636,no,yes,cellular,21,nov,808,2,-1,0,unknown
44,blue-collar,married,secondary,no,23,no,no,cellular,23,jul,56,1,-1,0,unknown
28,admin.,single,secondary,no,189,yes,no,cellular,31,jul,68,2,-1,0,unknown
44,management,married,tertiary,no,1451,yes,no,cellular,17,nov,157,3,150,12,failure
50,unemployed,married,secondary,no,3674,yes,no,unknown,30,may,886,3,-1,0,unknown
46,services,married,secondary,no,0,no,no,unknown,17,jun,77,5,-1,0,unknown
28,technician,single,secondary,no,126,no,no,cellular,3,mar,229,1,-1,0,unknown
43,blue-collar,married,primary,no,108,yes,yes,unknown,15,may,420,4,-1,0,unknown
47,blue-collar,married,unknown,no,2458,no,no,cellular,24,jul,172,3,-1,0,unknown
33,blue-collar,married,secondary,no,686,yes,yes,telephone,14,may,30,6,343,12,other
54,services,married,secondary,no,0,no,no,unknown,19,jun,220,1,-1,0,unknown
29,technician,single,tertiary,no,68,yes,no,cellular,20,apr,658,1,-1,0,unknown
